,result idx,result mask idx,comparison result idx,comparison result mask idx,x distance,y distance,x distance per frame,shape * similarity
43,4,0,5,0,328.3728978953589,9.691976986289546,328.3728978953589,18.277412
44,4,0,6,0,260.30736422335895,17.010664061250168,130.15368211167947,28.193686
45,4,0,7,0,191.47308279871245,9.540784666106674,63.82436093290415,10.825228
46,4,0,8,0,129.92125147053144,20.960297653119653,32.48031286763286,32.381718
47,4,0,8,1,331.1180648491823,-183.2183550762648,82.77951621229558,18.728794
48,4,0,9,0,64.52574617507616,17.801057463167126,12.905149235015234,11.430792
49,4,0,10,0,338.29161172243204,5.370321176705147,56.381935287072004,4.0416536
50,4,0,10,1,5.418633136103551,28.76588512048255,0.9031055226839252,7.3621616
51,4,0,11,0,267.1137056936518,23.746081367770785,38.15910081337883,1.664938
52,4,0,11,1,374.9291606774002,54.013517904982905,53.56130866820003,51.0105
53,4,0,12,0,193.37024893004215,93.04805638491496,24.17128111625527,69.7122
54,4,1,5,0,-27.18779780102559,200.6316864990602,27.18779780102559,5.0883656
55,4,1,6,0,-95.25333147302553,207.95037357402083,47.62666573651276,28.672468
56,4,1,7,0,-164.08761289767202,200.48049417887734,54.69587096589067,15.847563
57,4,1,8,0,-225.63944422585303,211.90000716589032,56.40986105646326,33.46318
58,4,1,8,1,-24.44263084720216,7.721354436505862,6.11065771180054,5.3683367
59,4,1,9,0,-291.0349495213083,208.7407669759378,58.20698990426166,20.402903
60,4,1,10,0,-17.269083973952426,196.3100306894758,2.8781806623254043,39.46124
61,4,1,10,1,-350.1420625602809,219.7055946332532,58.35701042671349,15.766297
62,4,1,11,0,-88.44699000273266,214.68579088054145,12.635284286104666,34.224335
63,4,1,11,1,19.36846498101573,244.95322741775357,2.7669235687165328,54.91314
64,4,1,12,0,-162.19044676634232,283.9877658976856,20.27380584579279,195.71454
65,5,0,6,0,-68.06553367199994,7.318687074960621,68.06553367199994,19.67859
66,5,0,7,0,-136.89981509664642,-0.1511923201828722,68.44990754832321,9.604261
67,5,0,8,0,-198.45164642482746,11.268320666830107,66.15054880827581,19.456633
68,5,0,8,1,2.7451669538234285,-192.91033206255435,0.9150556512744762,1.0880991
69,5,0,9,0,-263.84715172028274,8.10908047687758,65.96178793007068,11.181712
70,5,0,10,0,9.918713827073162,-4.321655809584399,1.9837427654146325,20.53629
71,5,0,10,1,-322.95426475925535,19.073908134193005,64.59085295185108,8.759253
72,5,0,11,0,-61.259192201707066,14.054104381481238,10.209865366951178,17.613281
73,5,0,11,1,46.556262782041316,44.32154091869336,7.759377130340219,37.76514
74,5,0,12,0,-135.00264896531672,83.35607939862541,19.286092709330962,127.51522
75,5,0,13,0,-201.50968236695246,31.275610927196567,25.188710295869058,13.636525
76,6,0,7,0,-68.83428142464649,-7.469879395143494,68.83428142464649,13.769791
77,6,0,8,0,-130.3861127528275,3.9496335918694854,65.19305637641375,29.266514
78,6,0,8,1,70.81070062582337,-200.22901913751497,35.405350312911686,12.923865
79,6,0,9,0,-195.78161804828278,0.7903934019169583,65.26053934942759,15.332275
80,6,0,10,0,77.9842474990731,-11.64034288454502,19.496061874768277,31.995722
81,6,0,10,1,-254.8887310872554,11.755221059232383,63.72218277181385,14.206518
82,6,0,11,0,6.806341470292878,6.735417306520617,1.3612682940585756,25.907633
83,6,0,11,1,114.62179645404126,37.00285384373274,22.92435929080825,20.242277
84,6,0,12,0,-66.9371152933168,76.03739232366479,11.156185882219466,110.53955
85,6,0,13,0,-133.4441486949525,23.956923852235946,19.06344981356464,25.1569
86,6,0,14,0,-200.3036930736036,50.86999171859122,25.03796163420045,28.407194
87,7,0,8,0,-61.55183132818101,11.419512987012979,61.55183132818101,21.431368
88,7,0,8,1,139.64498205046988,-192.75913974237147,139.64498205046988,7.5496807
89,7,0,9,0,-126.94733662363629,8.260272797060452,63.473668311818145,2.651341
90,7,0,10,0,146.8185289237196,-4.170463489401527,48.93950964123987,6.4457
91,7,0,10,1,-186.0544496626089,19.225100454375877,62.0181498875363,1.8956422
92,7,0,11,0,75.64062289493937,14.20529670166411,18.910155723734842,10.034399
93,7,0,11,1,183.45607787868775,44.47273323887623,45.86401946967194,33.569584
94,7,0,12,0,1.8971661313296977,83.50727171880828,0.37943322626593956,129.08209
95,7,0,13,0,-64.60986727030601,31.42680324737944,10.768311211717668,6.1271496
96,7,0,14,0,-131.4694116489571,58.339871113734716,18.781344521279586,5.424716
97,7,0,15,0,144.81418059018347,-38.922263517285046,18.101772573772934,86.544205
98,7,0,15,1,-192.87031975011016,14.952340664990345,24.10878996876377,10.270353
99,8,0,9,0,-65.39550529545528,-3.159240189952527,65.39550529545528,22.292162
100,8,0,10,0,208.3703602519006,-15.589976476414506,104.1851801259503,41.63358
101,8,0,10,1,-124.5026183344279,7.805587467362898,62.25130916721395,20.023275
102,8,0,11,0,137.19245422312036,2.7857837146511315,45.73081807437345,34.103855
103,8,0,11,1,245.00790920686876,33.05322025186325,81.66930306895625,47.43636
104,8,0,12,0,63.44899745951071,72.0877587317953,15.862249364877677,142.1966
105,8,0,13,0,-3.0580359421250023,20.00729026036646,0.6116071884250005,29.0344
106,8,0,14,0,-69.9175803207761,46.92035812672174,11.652930053462683,33.97769
107,8,0,15,0,206.36601191836448,-50.341776504298025,29.48085884548064,110.186584
108,8,0,15,1,-131.31848842192915,3.532827677977366,18.759784060275592,9.162743
109,8,0,16,0,131.29128682311978,13.517422552664186,16.411410852889972,21.430412
110,8,1,9,0,-266.59231867410614,201.01941253943193,266.59231867410614,9.8269005
111,8,1,10,0,7.173546873249734,188.58867625296995,3.586773436624867,21.683931
112,8,1,10,1,-325.69943171307875,211.98424019674735,162.84971585653938,8.165889
113,8,1,11,0,-64.0043591555305,206.96443644403558,21.33478638517683,18.1356
114,8,1,11,1,43.81109582821789,237.2318729812477,14.603698609405962,21.22898
115,8,1,12,0,-137.74781591914018,276.26641146117976,34.436953979785045,23.80009
116,8,1,13,0,-204.25484932077586,224.1859429897509,40.850969864155175,14.528515
117,8,1,14,0,-271.11439369942696,251.0990108561062,45.185732283237826,16.53938
118,8,1,15,0,5.169198539713598,153.83687622508643,0.7384569342447997,79.21495
119,8,1,15,1,-332.51530180058,207.71148040736182,47.50218597151143,1.1550938
120,8,1,16,0,-69.9055265555311,217.69607528204864,8.738190819441387,3.1283324
121,9,0,10,0,273.7658655473559,-12.430736286461979,273.7658655473559,6.61901
122,9,0,10,1,-59.107113038972614,10.964827657315425,59.107113038972614,3.2049
123,9,0,11,0,202.58795951857564,5.945023904603659,101.29397975928782,10.776152
124,9,0,11,1,310.40341450232404,36.21246044181578,155.20170725116202,32.000816
125,9,0,12,0,128.844502754966,75.24699892174783,42.94816758498866,120.161194
126,9,0,13,0,62.33746935333028,23.166530450318987,15.58436733833257,7.1534452
127,9,0,14,0,-4.522075025320817,50.079598316674264,0.9044150050641633,6.7536955
128,9,0,15,0,271.76151721381973,-47.1825363143455,45.29358620230329,75.694565
129,9,0,15,1,-65.92298312647387,6.692067867929893,10.98716385441231,10.880215
130,9,0,16,0,196.68679211857506,16.676662742616713,28.098113159796437,12.433231
131,10,0,11,0,-71.17790602878023,18.375760191065638,71.17790602878023,3.5339885
132,10,0,11,1,36.63754895496815,48.64319672827776,36.63754895496815,60.687923
133,10,0,12,0,-144.9213627923899,87.67773520820981,72.46068139619496,64.79348
134,10,0,13,0,-211.4283961940256,35.597266736780966,70.4761320646752,2.098751
135,10,0,14,0,-278.2879405726767,62.51033460313624,69.57198514316917,1.736511
136,10,0,15,0,-2.004348333536136,-34.75180002788352,0.4008696667072272,50.994263
137,10,0,15,1,-339.68884867382974,19.122804154391872,67.93776973476595,7.498652
138,10,0,16,0,-77.07907342878083,29.107399029078692,12.846512238130138,23.483736
139,10,0,18,0,-213.26513787032854,10.031123662561697,26.658142233791068,9.598681
140,10,1,11,0,261.69507255754826,-5.019803752711766,261.69507255754826,6.577373
141,10,1,11,1,369.51052754129665,25.247632784500354,369.51052754129665,31.426828
142,10,1,12,0,187.9516157939386,64.2821712644324,93.9758078969693,124.49349
143,10,1,13,0,121.44458239230289,12.201702793003562,40.481527464100964,3.0254102
144,10,1,14,0,54.5850380136518,39.11477065935884,13.64625950341295,2.6331422
145,10,1,15,0,330.86863025279234,-58.14736397166092,66.17372605055847,84.573395
146,10,1,15,1,-6.815870087501253,-4.272759789385532,1.3631740175002505,11.09873
147,10,1,16,0,255.79390515754767,5.7118350853012885,42.63231752625794,10.0981655
148,10,1,18,0,119.60784071599994,-13.364440281215707,14.950980089499993,12.486438
149,11,0,12,0,-73.74345676360967,69.30197501714417,73.74345676360967,68.99694
150,11,0,13,0,-140.25049016524537,17.22150654571533,70.12524508262268,2.3078814
151,11,0,14,0,-207.11003454389646,44.134574412070606,69.03667818129883,2.715187
152,11,0,15,0,69.17355769524409,-53.12756021894916,17.29338942381102,47.19386
153,11,0,15,1,-268.5109426450495,0.7470439633262345,67.12773566126238,7.6410108
154,11,0,16,0,-5.9011674000006025,10.731638838013055,1.1802334800001204,20.286577
155,11,0,18,0,-142.08723184154832,-8.34463652850394,20.298175977364046,11.869487
156,11,1,12,0,-181.55891174735805,39.03453847993205,181.55891174735805,97.88734
157,11,1,13,0,-248.06594514899376,-13.045929991496791,124.03297257449688,48.30744
158,11,1,14,0,-314.92548952764486,13.867137874858486,104.97516317588162,56.99077
159,11,1,15,0,-38.641897288504296,-83.39499675616128,9.660474322126074,98.81199
160,11,1,15,1,-376.3263976287979,-29.520392573885886,94.08159940719948,15.12134
161,11,1,16,0,-113.71662238374898,-19.535797699199065,22.743324476749798,38.833157
162,11,1,18,0,-249.9026868252967,-38.61207306571606,35.700383832185246,43.885563
163,12,0,13,0,-66.50703340163571,-52.080468471428844,66.50703340163571,78.84575
164,12,0,14,0,-133.3665777802868,-25.167400605073567,66.6832888901434,67.05175
165,12,0,15,0,142.91701445885377,-122.42953523609333,47.639004819617924,109.431175
166,12,0,15,1,-194.76748588143985,-68.55493105381794,64.92249529381328,5.346583
167,12,0,16,0,67.84228936360907,-58.57033617913112,16.960572340902267,131.64153
168,12,0,18,0,-68.34377507793866,-77.64661154564811,11.390629179656443,89.536064
169,12,0,20,0,129.18291961286573,-71.7788863824062,16.147864951608216,71.97836
170,12,0,20,1,-185.50439237414227,-149.05453898737034,23.188049046767784,52.196377
171,13,0,14,0,-66.8595443786511,26.913067866355277,66.8595443786511,1.0244546
172,13,0,15,0,209.42404786048948,-70.34906676466449,104.71202393024474,50.778976
173,13,0,15,1,-128.26045247980414,-16.474462582389094,64.13022623990207,8.326373
174,13,0,16,0,134.34932276524478,-6.489867707702274,44.78310758841493,15.883244
175,13,0,18,0,-1.8367416763029496,-25.56614307421927,0.3673483352605899,8.865252
176,13,0,20,0,195.68995301450144,-19.698417910977355,27.955707573500206,5.181836
177,13,0,20,1,-118.99735897250656,-96.97407051594149,16.99962271035808,24.818758
178,13,0,21,0,120.71547859246226,-49.655732908796665,15.089434824057783,1.9077291
179,14,0,15,0,276.28359223914055,-97.26213463101976,276.28359223914055,47.022236
180,14,0,15,1,-61.40090810115305,-43.38753044874437,61.40090810115305,6.71042
181,14,0,16,0,201.20886714389587,-33.40293557405755,100.60443357194794,18.531883
182,14,0,18,0,65.02280270234814,-52.479210940574546,16.255700675587036,10.271039
183,14,0,20,0,262.54949739315254,-46.61148577733263,43.758249565525425,5.3125973
184,14,0,20,1,-52.13781459385547,-123.88713838229677,8.689635765642578,20.734316
185,14,0,21,0,187.57502297111336,-76.56880077515194,26.796431853016195,1.4566921
186,14,0,22,0,122.82956755180186,-14.67470286526276,15.353695943975232,1.2527605
